OBJECTID,NETWORK,TYPE,NAME, len , total traffic 2015 , total trucks 2015 , bus km 2015 , 5 year accidents , traffic lights , base case - current ,no trucks, dist_grow by trend , dist_grow by 20% , dist_decline by 20%  
2778,PBN,On Road,, 108.9 , 602 , 31 , 128.7 ,0,0, 241.88 , 217.78 , 241.77 , 243.83 , 239.36 
3100,PBN,On Road,, 71.2 ," 3,006 ", 31 , -   ,0,0, 105.75 , 71.24 , 105.81 , 106.60 , 104.66 
2779,PBN,On Road,, 131.5 , -   , 31 , -   ,0,0, 131.50 , 131.50 , 131.50 , 131.50 , 131.50 
3101,PBN,On Road,, 75.9 , 454 , 31 , -   ,0,0, 93.50 , 75.91 , 93.74 , 94.84 , 91.76 
2780,PBN,On Road,, 74.8 ," 3,078 ", 31 , 170.4 ,0,0, 185.68 , 149.67 , 185.56 , 186.58 , 184.53 
3102,PBN,On Road,, 74.7 ," 3,041 ", 31 , -   ,0,0, 110.55 , 74.71 , 110.61 , 111.45 , 109.39 
2781,PBN,On Road,, 10.9 , -   , 31 , -   ,0,0, 13.17 , 13.17 , 13.16 , 13.47 , 12.77 
3103,PBN,On Road,, 77.3 , 469 , 31 , -   ,2,0, 111.01 , 92.96 , 111.27 , 112.38 , 109.25 
2782,PBN,On Road,, 75.0 , 468 , 31 , 17.6 ,0,0, 110.44 , 92.66 , 110.38 , 111.76 , 108.74 
3104,PBN,On Road,, 662.3 ," 17,607 ", 31 , -   ,1,0, 943.58 , 662.33 , 943.71 , 952.36 , 932.24 
2783,PBN,On Road,, 122.4 ," 1,489 ", 31 , 17.7 ,0,0, 179.65 , 140.06 , 179.47 , 181.56 , 177.19 
3105,PBN,On Road,," 8,792.8 "," 68,160 ", 31 , -   ,18,8," 11,123.81 "," 8,792.78 "," 11,136.20 "," 11,272.80 "," 10,931.60 "
2784,PBN,On Road,, 10.7 ," 1,403 ", 31 , 56.3 ,1,1, 43.09 , 36.32 , 43.06 , 43.48 , 42.58 
2785,PBN,On Road,, 223.2 , -   , 31 , -   ,0,0, 223.17 , 223.17 , 223.17 , 223.17 , 223.17 
3106,PBN,On Road,, 365.9 ," 2,161 ", 31 , -   ,0,0, 450.04 , 365.91 , 451.36 , 456.54 , 441.66 
2786,PBN,On Road,, 274.4 , 245 , 31 , 17.8 ,0,0, 292.27 , 292.27 , 292.27 , 294.71 , 292.27 
3107,PBN,On Road,, 357.7 ," 2,199 ", 31 , -   ,2,0, 441.83 , 357.75 , 443.08 , 448.14 , 433.69 
2787,PBN,On Road,, 213.0 , -   , 31 , -   ,0,1, 213.01 , 213.01 , 213.01 , 213.01 , 213.01 
3108,PBN,On Road,," 3,106.6 "," 7,827 ", 31 , -   ,3,1," 3,478.25 "," 3,106.64 "," 3,488.62 "," 3,541.31 "," 3,396.89 "
2788,PBN,On Road,, 92.1 , -   , 31 , -   ,0,0, 92.15 , 92.15 , 92.15 , 92.15 , 92.15 
2789,PBN,On Road,, 50.1 , 132 , 31 , -   ,0,0, 56.38 , 50.12 , 56.38 , 57.39 , 55.07 
3109,PBN,On Road,," 1,725.7 "," 18,591 ", 31 ," 1,764.5 ",2,3," 3,983.02 "," 3,451.92 "," 3,983.39 "," 4,010.57 "," 3,947.48 "
2790,PBN,On Road,, 174.7 ," 1,651 ", 31 , -   ,0,0, 225.51 , 174.71 , 225.94 , 228.37 , 221.82 
3110,PBN,On Road,, 296.8 , 110 , 31 , -   ,1,0, 296.78 , 296.78 , 296.78 , 296.78 , 296.78 
2791,PBN,On Road,, 21.2 , -   , 31 , -   ,0,0, 22.84 , 22.84 , 22.84 , 23.53 , 21.92 
3111,PBN,On Road,," 1,644.7 "," 13,698 ", 31 , 92.5 ,1,0," 2,188.43 "," 1,737.14 "," 2,194.25 "," 2,215.95 "," 2,152.94 "
2792,PBN,On Road,, 103.9 , -   , 31 , -   ,0,0, 103.95 , 103.95 , 103.95 , 103.95 , 103.95 
3112,PBN,On Road,, 86.8 ," 9,514 ", 31 , -   ,0,0, 139.62 , 86.83 , 139.93 , 140.41 , 138.61 
2793,PBN,On Road,, 61.7 ," 1,642 ", 31 , 81.9 ,0,0, 149.52 , 123.32 , 149.44 , 150.34 , 148.47 
3113,PBN,On Road,," 1,436.5 ", 148 , 31 , -   ,1,0," 1,436.55 "," 1,436.55 "," 1,436.55 "," 1,436.55 "," 1,436.55 "
2794,PBN,On Road,, 50.3 ," 2,178 ", 31 , 71.2 ,0,0, 125.12 , 100.58 , 125.02 , 125.71 , 124.35 
3114,PBN,On Road,," 3,755.7 "," 243,940 ", 31 ," 3,911.0 ",12,12," 9,541.20 "," 7,511.92 "," 9,537.45 "," 9,581.01 "," 9,489.84 "
2795,PBN,On Road,," 8,811.1 "," 172,649 ", 31 ," 14,980.7 ",20,17," 21,016.72 "," 17,622.97 "," 21,023.05 "," 21,141.64 "," 20,855.56 "
3115,PBN,On Road,," 1,189.2 "," 26,990 ", 31 ," 2,426.4 ",7,3," 2,859.91 "," 2,379.13 "," 2,857.55 "," 2,876.26 "," 2,838.83 "
3116,PBN,On Road,, 955.6 ," 38,339 ", 31 ," 1,067.9 ",19,4," 2,494.96 "," 2,038.24 "," 2,493.35 "," 2,506.46 "," 2,480.12 "
2796,PBN,On Road,," 3,241.9 "," 18,832 ", 31 ," 4,840.3 ",3,3," 7,222.12 "," 6,483.76 "," 7,239.90 "," 7,279.84 "," 7,147.65 "
3117,PBN,On Road,," 1,495.6 "," 145,876 ", 31 ," 1,625.5 ",4,1," 3,878.31 "," 2,991.47 "," 3,876.86 "," 3,892.35 "," 3,860.20 "
2797,PBN,On Road,," 1,138.1 "," 24,991 ", 31 ," 1,228.8 ",0,0," 2,731.24 "," 2,276.13 "," 2,729.60 "," 2,746.99 "," 2,710.93 "
3118,PBN,On Road,, 378.8 ," 6,968 ", 31 , 418.4 ,1,0, 900.42 , 757.62 , 900.75 , 905.86 , 893.40 
2798,PBN,On Road,, 567.1 ," 3,503 ", 31 ," 1,178.3 ",0,1," 1,267.83 "," 1,134.17 "," 1,271.65 "," 1,277.82 "," 1,254.93 "
3119,PBN,On Road,," 1,819.6 "," 8,759 ", 31 , -   ,2,0," 2,189.73 "," 1,819.57 "," 2,188.89 "," 2,223.15 "," 2,146.61 "
2799,PBN,On Road,," 3,328.0 ", -   , 31 , -   ,4,0," 3,328.55 "," 3,328.55 "," 3,328.55 "," 3,328.55 "," 3,328.55 "
3120,PBN,On Road,, 685.9 ," 1,891 ", 31 , -   ,2,1, 775.96 , 685.90 , 774.54 , 789.70 , 758.24 
2800,PBN,On Road,, 444.0 ," 9,049 ", 31 , 461.6 ,2,1," 1,061.17 ", 887.92 ," 1,060.67 "," 1,067.41 "," 1,053.12 "
3121,PBN,On Road,, 657.6 , 163 , 31 , -   ,0,1, 657.72 , 657.72 , 657.72 , 657.72 , 657.72 
2801,PBN,On Road,, 22.6 ," 2,956 ", 31 , 39.9 ,0,0, 60.92 , 46.65 , 60.85 , 61.85 , 59.68 
3122,PBN,On Road,, 825.7 ," 33,869 ", 31 , 892.3 ,2,3," 2,048.57 "," 1,651.55 "," 2,047.89 "," 2,058.46 "," 2,035.82 "
2802,PBN,On Road,, 564.0 ," 11,964 ", 31 , 593.5 ,0,0," 1,350.93 "," 1,127.92 "," 1,350.60 "," 1,358.79 "," 1,340.78 "
3123,PBN,On Road,," 1,160.7 "," 45,009 ", 31 ," 1,254.8 ",4,2," 2,872.66 "," 2,322.74 "," 2,872.08 "," 2,886.76 "," 2,854.48 "
2803,PBN,On Road,, 663.7 ," 41,710 ", 31 , 746.6 ,1,2," 1,683.27 "," 1,327.49 "," 1,682.84 "," 1,690.37 "," 1,674.11 "
3124,PBN,On Road,, 150.4 ," 5,888 ", 31 , 10.8 ,1,2, 239.69 , 168.30 , 239.50 , 241.51 , 237.34 
2804,PBN,On Road,, 841.5 ," 34,489 ", 31 , 903.5 ,2,2," 2,087.50 "," 1,683.00 "," 2,086.65 "," 2,097.57 "," 2,074.50 "
3125,PBN,On Road,, 412.4 ," 3,523 ", 31 , -   ,0,0, 526.96 , 412.43 , 526.16 , 533.83 , 518.10 
2805,PBN,On Road,, 474.3 ," 21,111 ", 31 , 564.3 ,2,1," 1,181.72 ", 948.65 ," 1,181.08 "," 1,187.28 "," 1,174.54 "
3126,PBN,On Road,," 3,255.1 "," 32,164 ", 31 , 52.9 ,3,3," 4,273.30 "," 3,308.08 "," 4,270.57 "," 4,326.10 "," 4,205.19 "
2806,PBN,On Road,, 572.1 , 298 , 31 , 22.5 ,1,0, 594.51 , 594.51 , 594.51 , 594.51 , 594.51 
2807,PBN,On Road,, 371.3 , -   , 31 , -   ,0,0, 371.30 , 371.30 , 371.30 , 371.30 , 371.30 
3127,PBN,On Road,," 1,677.8 "," 149,053 ", 31 ," 2,251.4 ",4,0," 4,330.16 "," 3,355.64 "," 4,332.54 "," 4,346.38 "," 4,309.24 "
2808,PBN,On Road,, 483.5 ," 46,757 ", 31 , 527.8 ,4,1," 1,253.17 ", 967.02 ," 1,253.01 "," 1,257.72 "," 1,247.30 "
3128,PBN,On Road,, 676.5 ," 5,732 ", 31 , 164.7 ,0,0," 1,028.29 ", 841.15 ," 1,031.49 "," 1,039.57 "," 1,013.73 "
2809,PBN,On Road,, 890.7 ," 4,279 ", 31 , 35.5 ,0,1," 1,107.14 ", 926.19 ," 1,110.00 "," 1,123.51 "," 1,086.03 "
3129,PBN,On Road,, 319.3 ," 21,864 ", 31 , 433.6 ,3,6, 878.36 , 703.69 , 879.47 , 881.70 , 874.06 
2810,PBN,On Road,, 669.7 , 63 , 31 , 17.8 ,3,1, 687.58 , 687.58 , 687.58 , 687.58 , 687.58 
3130,PBN,On Road,, 253.9 , -   , 31 , -   ,0,0, 253.85 , 253.85 , 253.85 , 253.85 , 253.85 
2811,PBN,On Road,, 101.0 ," 2,961 ", 31 , 37.5 ,0,0, 182.74 , 138.57 , 182.61 , 184.05 , 181.05 
3131,PBN,On Road,," 2,528.4 "," 7,912 ", 31 , -   ,4,0," 2,904.10 "," 2,530.41 "," 2,907.16 "," 2,953.83 "," 2,839.95 "
2812,PBN,On Road,," 2,193.7 "," 9,948 ", 31 ," 2,236.9 ",1,2," 4,817.59 "," 4,388.19 "," 4,818.41 "," 4,858.28 "," 4,765.09 "
2813,PBN,On Road,," 1,866.7 "," 13,211 ", 31 , 63.9 ,3,1," 2,403.54 "," 1,930.65 "," 2,406.16 "," 2,435.68 "," 2,362.08 "
3132,PBN,On Road,, 354.5 ," 9,172 ", 31 , 17.6 ,1,0, 521.36 , 372.08 , 521.31 , 526.09 , 515.26 
3133,PBN,On Road,, 208.7 , 394 , 31 , 17.6 ,0,0, 243.49 , 226.31 , 243.26 , 247.90 , 237.79 
2814,PBN,On Road,," 1,531.6 "," 14,023 ", 31 , -   ,1,0," 1,970.62 "," 1,531.58 "," 1,973.85 "," 1,995.81 "," 1,938.12 "
3134,PBN,On Road,, 131.3 , -   , 31 , 63.5 ,0,0, 194.86 , 194.86 , 194.86 , 194.86 , 194.86 
2815,PBN,On Road,, 162.2 ," 1,063 ", 31 , -   ,5,0, 247.89 , 208.41 , 248.32 , 250.72 , 244.23 
3135,PBN,On Road,, 290.4 , -   , 31 , -   ,0,0, 290.44 , 290.44 , 290.44 , 290.44 , 290.44 
2816,PBN,On Road,, 349.2 ," 2,531 ", 31 , -   ,0,0, 438.68 , 349.16 , 439.59 , 444.67 , 430.96 
3136,PBN,On Road,, 428.9 , 754 , 31 , 18.7 ,0,0, 478.86 , 447.53 , 478.51 , 488.03 , 467.03 
2817,PBN,On Road,," 2,178.6 "," 27,521 ", 31 , -   ,2,3," 2,893.88 "," 2,178.60 "," 2,902.00 "," 2,927.62 "," 2,850.36 "
3137,PBN,On Road,, 920.8 , 141 , 31 , 113.0 ,0,0," 1,033.87 "," 1,033.87 "," 1,033.87 "," 1,033.87 "," 1,033.87 "
2818,PBN,On Road,, 87.6 ," 1,529 ", 31 , -   ,0,0, 120.08 , 87.64 , 120.28 , 121.35 , 118.44 
3138,PBN,On Road,, 192.6 , -   , 31 , -   ,0,0, 192.58 , 192.58 , 192.58 , 192.58 , 192.58 
2819,PBN,On Road,," 4,688.6 "," 208,564 ", 31 , -   ,9,7," 6,992.35 "," 4,688.82 "," 7,002.08 "," 7,047.35 "," 6,921.39 "
3139,PBN,On Road,, 42.0 , -   , 31 , -   ,0,0, 42.03 , 42.03 , 42.03 , 42.03 , 42.03 
3140,PBN,On Road,, 852.3 , -   , 31 , -   ,0,0, 852.54 , 852.54 , 852.54 , 852.54 , 852.54 
2820,PBN,On Road,, 687.7 ," 11,606 ", 31 , -   ,2,0, 939.28 , 687.71 , 939.40 , 949.34 , 926.31 
3141,PBN,On Road,, 112.3 ," 3,657 ", 31 , 39.9 ,0,0, 202.91 , 152.26 , 203.22 , 204.33 , 201.08 
2821,PBN,On Road,, 146.9 ," 4,687 ", 31 , 187.5 ,0,0, 359.61 , 293.76 , 359.43 , 361.48 , 357.20 
3142,PBN,On Road,, 247.2 , -   , 31 , -   ,0,0, 247.24 , 247.24 , 247.24 , 247.24 , 247.24 
2822,PBN,On Road,, 109.3 ," 4,507 ", 31 , 127.0 ,0,0, 271.29 , 218.66 , 271.13 , 272.60 , 269.61 
3143,PBN,On Road,, 759.2 , -   , 31 , -   ,0,0, 759.21 , 759.21 , 759.21 , 759.21 , 759.21 
2823,PBN,On Road,, 989.8 ," 8,474 ", 31 , 22.3 ,0,2," 1,287.26 "," 1,012.13 "," 1,285.26 "," 1,303.74 "," 1,266.00 "
3144,PBN,On Road,, 18.3 , 50 , 31 , -   ,0,0, 22.62 , 20.26 , 22.60 , 23.57 , 21.38 
2824,PBN,On Road,, 730.5 , -   , 31 , -   ,0,0, 730.51 , 730.51 , 730.51 , 730.51 , 730.51 
3145,PBN,On Road,," 3,329.9 "," 123,882 ", 31 ," 3,434.0 ",7,6," 8,219.23 "," 6,660.24 "," 8,216.79 "," 8,260.07 "," 8,166.55 "
2825,PBN,On Road,, 759.4 , 143 , 31 , -   ,2,1, 759.38 , 759.38 , 759.38 , 759.38 , 759.38 
2826,PBN,On Road,," 1,969.9 "," 111,978 ", 31 ," 2,042.3 ",15,4," 4,970.10 "," 3,939.80 "," 4,968.16 "," 4,991.77 "," 4,942.15 "
3146,PBN,On Road,, 243.7 , -   , 31 , -   ,0,0, 243.71 , 243.71 , 243.71 , 243.71 , 243.71 
3147,PBN,On Road,, 200.4 , -   , 31 , -   ,0,0, 200.43 , 200.43 , 200.43 , 200.43 , 200.43 
2827,PBN,On Road,," 9,056.4 "," 591,301 ", 31 ," 13,315.1 ",39,13," 23,012.05 "," 18,112.89 "," 23,004.59 "," 23,107.91 "," 22,888.39 "
3148,PBN,On Road,, 238.4 ," 22,773 ", 31 , 288.7 ,0,0, 617.39 , 476.71 , 616.74 , 619.64 , 614.49 
3149,PBN,On Road,," 1,292.3 "," 119,244 ", 31 ," 1,354.0 ",8,2," 3,341.91 "," 2,584.88 "," 3,338.09 "," 3,354.25 "," 3,325.98 "
3150,PBN,On Road,, 238.7 ," 46,781 ", 31 , 300.4 ,0,0, 640.46 , 477.37 , 639.73 , 642.20 , 638.21 
2828,PBN,On Road,, 786.0 , 317 , 31 , 20.3 ,0,0, 806.25 , 806.25 , 806.25 , 806.25 , 806.25 
3151,PBN,On Road,, 404.5 ," 28,047 ", 31 , 853.5 ,0,2," 1,031.33 ", 809.29 ," 1,030.57 "," 1,035.54 "," 1,025.90 "
2829,PBN,On Road,," 1,594.6 "," 46,017 ", 31 ," 3,246.5 ",5,1," 3,883.23 "," 3,189.16 "," 3,881.13 "," 3,903.99 "," 3,856.44 "
3152,PBN,On Road,," 1,370.9 "," 317,634 ", 31 ," 2,742.9 ",20,7," 3,790.15 "," 2,823.78 "," 3,786.91 "," 3,799.48 "," 3,778.12 "
2830,PBN,On Road,," 1,439.8 "," 45,774 ", 31 ," 2,932.5 ",16,5," 3,593.72 "," 2,948.98 "," 3,591.44 "," 3,612.05 "," 3,570.07 "
3153,PBN,On Road,, 814.2 ," 11,698 ", 31 ," 1,677.6 ",4,2," 1,909.96 "," 1,628.98 "," 1,909.20 "," 1,922.26 "," 1,894.09 "
2831,PBN,On Road,, 43.8 ," 4,875 ", 31 , 100.1 ,0,0, 114.26 , 87.56 , 114.16 , 114.66 , 113.76 
3154,PBN,On Road,, 773.5 , -   , 31 , -   ,1,0, 773.54 , 773.54 , 773.54 , 773.54 , 773.54 
2832,PBN,On Road,, 350.1 ," 15,248 ", 31 , -   ,0,0, 521.20 , 350.14 , 520.47 , 525.32 , 515.87 
3155,PBN,On Road,, 99.1 ," 3,661 ", 31 , -   ,2,2, 174.22 , 127.91 , 174.11 , 175.43 , 172.65 
2833,PBN,On Road,, 473.9 , -   , 31 , -   ,2,1, 473.93 , 473.93 , 473.93 , 473.93 , 473.93 
3156,PBN,On Road,, 382.1 , -   , 31 , -   ,0,0, 382.09 , 382.09 , 382.09 , 382.09 , 382.09 
2834,PBN,On Road,, 650.3 ," 11,279 ", 31 , 734.3 ,5,3," 1,540.69 "," 1,300.51 "," 1,540.07 "," 1,550.14 "," 1,528.49 "
3157,PBN,On Road,, 304.4 , 571 , 31 , -   ,0,0, 329.14 , 304.36 , 328.82 , 335.58 , 320.82 
2835,PBN,On Road,," 8,474.3 "," 526,001 ", 31 ," 14,396.0 ",31,12," 21,477.81 "," 16,948.97 "," 21,469.55 "," 21,568.79 "," 21,360.45 "
3158,PBN,On Road,," 2,258.0 "," 6,216 ", 31 , -   ,1,3," 2,554.14 "," 2,258.14 "," 2,557.31 "," 2,599.39 "," 2,495.78 "
3159,PBN,On Road,," 1,221.2 "," 19,833 ", 31 , 20.0 ,2,0," 1,681.85 "," 1,241.19 "," 1,684.55 "," 1,699.85 "," 1,658.63 "
2836,PBN,On Road,," 2,522.8 "," 56,138 ", 31 ," 2,666.8 ",14,4," 6,058.92 "," 5,045.70 "," 6,057.31 "," 6,093.72 "," 6,014.01 "
3160,PBN,On Road,," 1,973.1 "," 59,743 ", 31 ," 2,014.5 ",4,3," 4,817.36 "," 3,946.25 "," 4,814.89 "," 4,842.77 "," 4,784.58 "
2837,PBN,On Road,, 814.3 ," 25,675 ", 31 , 924.1 ,0,0," 1,992.47 "," 1,628.68 "," 1,991.48 "," 2,002.86 "," 1,979.07 "
3161,PBN,On Road,, 418.3 , 543 , 31 , 24.2 ,0,0, 456.50 , 442.41 , 456.19 , 465.82 , 444.48 
2838,PBN,On Road,, 691.9 ," 19,407 ", 31 , 723.2 ,2,0," 1,682.49 "," 1,383.87 "," 1,681.78 "," 1,691.56 "," 1,670.79 "
3162,PBN,On Road,," 1,341.2 ", 3 , 31 , -   ,0,0," 1,341.18 "," 1,341.18 "," 1,341.18 "," 1,341.18 "," 1,341.18 "
2839,PBN,On Road,," 1,493.4 "," 68,763 ", 31 ," 1,535.6 ",9,1," 3,727.24 "," 2,986.87 "," 3,726.78 "," 3,744.60 "," 3,704.83 "
3163,PBN,On Road,," 3,418.7 "," 32,451 ", 31 ," 3,475.9 ",5,5," 7,833.79 "," 6,837.77 "," 7,826.80 "," 7,889.66 "," 7,761.73 "
2840,PBN,On Road,, 277.3 ," 1,928 ", 31 , 30.8 ,3,1, 377.76 , 308.15 , 377.82 , 382.55 , 371.58 
3164,PBN,On Road,," 6,006.7 "," 42,577 ", 31 ," 11,943.4 ",9,1," 13,537.07 "," 12,014.14 "," 13,539.00 "," 13,640.46 "," 13,403.69 "
2841,PBN,On Road,," 3,400.7 "," 10,938 ", 31 , -   ,5,1," 3,915.02 "," 3,400.72 "," 3,923.38 "," 3,981.58 "," 3,829.17 "
2842,PBN,On Road,," 1,631.3 "," 14,045 ", 31 , -   ,2,0," 2,085.90 "," 1,631.28 "," 2,090.27 "," 2,113.03 "," 2,050.90 "
3165,PBN,On Road,," 3,111.7 "," 76,951 ", 31 ," 3,194.6 ",9,5," 7,517.03 "," 6,224.56 "," 7,519.32 "," 7,558.99 "," 7,462.90 "
2843,PBN,On Road,," 1,720.3 ", 840 , 31 , 44.0 ,1,0," 1,764.32 "," 1,764.32 "," 1,764.32 "," 1,764.32 "," 1,764.32 "
2844,PBN,On Road,," 1,070.3 ", 129 , 31 , -   ,1,0," 1,070.29 "," 1,070.29 "," 1,070.29 "," 1,070.29 "," 1,070.29 "
3166,PBN & MTN,Off Road,, 44.7 , -   , 31 , -   ,0,0, 44.74 , 44.74 , 44.74 , 44.74 , 44.74 
2845,PBN,On Road,," 1,285.9 "," 1,248 ", 31 , 22.1 ,2,1," 1,307.97 "," 1,307.97 "," 1,307.97 "," 1,332.79 "," 1,307.97 "
3167,PBN & MTN,Off Road,, 70.0 , -   , 31 , -   ,0,0, 70.02 , 70.02 , 70.02 , 70.02 , 70.02 
2846,PBN,On Road,," 2,759.4 "," 9,969 ", 31 , -   ,3,1," 3,218.17 "," 2,759.37 "," 3,223.88 "," 3,271.22 "," 3,149.74 "
3168,PBN & MTN,Off Road,, 226.4 , 87 , 31 , -   ,0,0, 226.38 , 226.38 , 226.38 , 226.38 , 226.38 
3169,PBN & MTN,Off Road,, 53.3 , 135 , 31 , -   ,2,0, 75.20 , 68.79 , 75.25 , 76.28 , 73.81 
2847,PBN,On Road,," 1,270.2 "," 12,670 ", 31 ," 1,282.6 ",0,2," 2,918.60 "," 2,540.40 "," 2,917.47 "," 2,939.16 "," 2,892.06 "
3170,PBN & MTN,Off Road,, 214.4 , -   , 31 , -   ,0,0, 214.40 , 214.40 , 214.40 , 214.40 , 214.40 
2848,PBN,On Road,," 2,429.0 "," 49,236 ", 31 ," 2,446.8 ",2,5," 5,804.11 "," 4,857.94 "," 5,807.88 "," 5,838.30 "," 5,760.01 "
3171,PBN & MTN,Off Road,, 190.6 , -   , 31 , -   ,0,0, 190.58 , 190.58 , 190.58 , 190.58 , 190.58 
2849,PBN,On Road,, 196.2 , 17 , 31 , -   ,0,0, 196.16 , 196.16 , 196.16 , 196.16 , 196.16 
3172,PBN & MTN,Off Road,," 2,134.5 "," 3,855 ", 31 , -   ,2,4," 2,297.81 "," 2,134.48 "," 2,309.70 "," 2,343.26 "," 2,239.18 "
2850,PBN,On Road,, 77.7 , 121 , 31 , -   ,0,0, 82.13 , 77.68 , 83.01 , 83.82 , 79.95 
2851,PBN,On Road,, 533.0 , 107 , 31 , 39.2 ,0,0, 573.17 , 573.17 , 573.17 , 573.17 , 573.17 
3173,PBN & MTN,Off Road,," 2,935.5 ", 202 , 31 , -   ,0,0," 2,935.53 "," 2,935.53 "," 2,935.53 "," 2,935.53 "," 2,935.53 "
2852,PBN,On Road,, 603.3 , -   , 31 , -   ,0,0, 603.31 , 603.31 , 603.31 , 603.31 , 603.31 
2853,PBN,On Road,," 1,366.8 "," 6,348 ", 31 ," 1,427.8 ",1,2," 3,005.70 "," 2,733.95 "," 3,008.56 "," 3,030.96 "," 2,973.12 "
3174,PBN & MTN,Off Road,, 11.4 , -   , 31 , -   ,0,0, 13.67 , 13.67 , 13.66 , 13.99 , 13.24 
2854,PBN,On Road,," 2,025.5 "," 13,823 ", 31 ," 2,056.3 ",4,0," 4,554.61 "," 4,051.04 "," 4,554.57 "," 4,589.70 "," 4,509.34 "
3175,PBN & MTN,Off Road,, 315.4 , 11 , 31 , -   ,0,0, 315.35 , 315.35 , 315.35 , 315.35 , 315.35 
2855,PBN,On Road,, 206.4 ," 4,048 ", 31 , 223.7 ,0,0, 492.29 , 412.77 , 492.43 , 495.22 , 488.52 
3176,PBN & MTN,Off Road,, 76.3 , -   , 31 , -   ,0,0, 76.31 , 76.31 , 76.31 , 76.31 , 76.31 
2856,PBN,On Road,, 321.4 ," 19,350 ", 31 , 37.0 ,0,0, 528.83 , 358.34 , 529.43 , 532.31 , 524.34 
3177,PBN & MTN,Off Road,, 21.8 , -   , 31 , -   ,0,0, 23.39 , 23.39 , 23.38 , 24.10 , 22.44 
2857,PBN,On Road,, 571.3 ," 3,397 ", 31 , 19.9 ,0,0, 723.06 , 591.21 , 723.72 , 733.20 , 709.99 
3178,PBN & MTN,Off Road,, 13.0 , -   , 31 , -   ,0,0, 15.28 , 15.28 , 15.27 , 15.66 , 14.78 
2858,PBN,On Road,, 67.5 ," 24,665 ", 31 , 96.1 ,1,2, 208.96 , 157.38 , 208.91 , 209.33 , 208.49 
3179,PBN & MTN,Off Road,, 84.3 , -   , 31 , -   ,0,0, 84.29 , 84.29 , 84.29 , 84.29 , 84.29 
2859,PBN,On Road,, 823.9 ," 23,157 ", 31 , 895.2 ,1,1," 2,004.17 "," 1,648.27 "," 2,003.27 "," 2,014.97 "," 1,990.24 "
3180,PBN & MTN,Off Road,, 370.5 , -   , 31 , -   ,0,0, 370.49 , 370.49 , 370.49 , 370.49 , 370.49 
2860,PBN,On Road,," 4,042.7 "," 27,909 ", 31 , -   ,3,2," 5,053.86 "," 4,042.76 "," 5,060.72 "," 5,123.77 "," 4,963.69 "
3181,PBN & MTN,Off Road,, 97.7 , -   , 31 , -   ,0,0, 97.74 , 97.74 , 97.74 , 97.74 , 97.74 
3182,PBN & MTN,Off Road,, 265.4 , -   , 31 , -   ,0,0, 265.43 , 265.43 , 265.43 , 265.43 , 265.43 
3183,PBN & MTN,Off Road,, 7.7 , -   , 31 , -   ,0,0, 9.84 , 9.84 , 9.84 , 10.04 , 9.58 
2861,PBN,On Road,," 2,065.9 "," 41,507 ", 31 ," 2,147.6 ",4,3," 4,934.13 "," 4,131.75 "," 4,930.50 "," 4,963.26 "," 4,896.55 "
3184,PBN & MTN,Off Road,, 794.1 , 59 , 31 , -   ,0,0, 794.07 , 794.07 , 794.07 , 794.07 , 794.07 
2862,PBN,On Road,, 237.5 ," 11,682 ", 31 , -   ,1,0, 357.27 , 237.50 , 356.97 , 359.99 , 353.77 
3185,PBN & MTN,Off Road,," 1,300.5 ", -   , 31 , -   ,0,0," 1,300.51 "," 1,300.51 "," 1,300.51 "," 1,300.51 "," 1,300.51 "
2863,PBN,On Road,, 39.3 ," 9,864 ", 31 , -   ,0,0, 67.41 , 39.30 , 67.43 , 67.67 , 67.08 
2864,PBN,On Road,, 803.7 ," 6,750 ", 31 , -   ,6,0," 1,025.05 ", 803.66 ," 1,025.25 "," 1,038.48 "," 1,007.73 "
3186,PBN & MTN,Off Road,, 35.6 , 353 , 31 , 55.2 ,0,1, 91.23 , 80.65 , 91.29 , 92.12 , 90.48 
2865,PBN,On Road,, 200.4 , 679 , 31 , -   ,3,2, 247.66 , 216.00 , 247.72 , 251.55 , 242.64 
3187,PBN & MTN,Off Road,, 33.9 , 19 , 31 , -   ,0,0, 33.93 , 33.93 , 33.93 , 34.55 , 33.93 
2866,PBN,On Road,," 1,785.1 "," 6,179 ", 31 , -   ,3,0," 2,072.10 "," 1,785.18 "," 2,067.52 "," 2,106.64 "," 2,027.53 "
3188,PBN & MTN,Off Road,, 15.3 , -   , 31 , -   ,0,0, 17.48 , 17.48 , 17.47 , 17.94 , 16.86 
2867,PBN,On Road,," 1,804.4 "," 1,847 ", 31 ," 1,877.8 ",0,2," 3,614.35 "," 3,608.85 "," 3,619.80 "," 3,655.83 "," 3,608.85 "
3189,PBN & MTN,Off Road,, 367.3 , -   , 31 , -   ,0,0, 367.30 , 367.30 , 367.30 , 367.30 , 367.30 
2868,PBN,On Road,," 3,148.3 "," 53,276 ", 31 ," 3,229.4 ",7,5," 7,449.58 "," 6,296.74 "," 7,446.19 "," 7,495.59 "," 7,390.22 "
3190,PBN & MTN,Off Road,, 601.4 , -   , 31 , -   ,0,0, 601.44 , 601.44 , 601.44 , 601.44 , 601.44 
2869,PBN,On Road,, 800.0 ," 4,615 ", 31 , 827.7 ,1,1," 1,781.52 "," 1,600.03 "," 1,781.82 "," 1,795.78 "," 1,763.12 "
